seriesId,date,screen,views
martin-og-mikkelsen,20180101,tv,2
folkeopplysningen,20180101,tv,27
folkeopplysningen,20180101,tablet,14
martin-og-mikkelsen,20180101,mobile,5
folkeopplysningen,20180101,mobile,20
martin-og-mikkelsen,20180101,tv,15
folkeopplysningen,20180101,desktop,62
martin-og-mikkelsen,20180101,desktop,33
folkeopplysningen,20180101,tv,62
martin-og-mikkelsen,20180101,tablet,9
folkeopplysningen,20180102,desktop,105
martin-og-mikkelsen,20180102,desktop,29
martin-og-mikkelsen,20180102,tv,17
folkeopplysningen,20180102,tablet,16
folkeopplysningen,20180102,tv,89
martin-og-mikkelsen,20180102,tv,1
folkeopplysningen,20180102,tv,30
folkeopplysningen,20180102,mobile,19
martin-og-mikkelsen,20180102,tablet,10
martin-og-mikkelsen,20180102,mobile,21
folkeopplysningen,20180103,desktop,111
martin-og-mikkelsen,20180103,mobile,18
folkeopplysningen,20180103,tv,52
martin-og-mikkelsen,20180103,tablet,5
folkeopplysningen,20180103,mobile,28
folkeopplysningen,20180103,tv,30
martin-og-mikkelsen,20180103,tv,9
martin-og-mikkelsen,20180103,tv,9
martin-og-mikkelsen,20180103,desktop,34
folkeopplysningen,20180103,tablet,27
martin-og-mikkelsen,20180104,tv,16
folkeopplysningen,20180104,tv,16
martin-og-mikkelsen,20180104,mobile,9
folkeopplysningen,20180104,tv,49
martin-og-mikkelsen,20180104,tv,2
martin-og-mikkelsen,20180104,desktop,16
folkeopplysningen,20180104,desktop,106
folkeopplysningen,20180104,mobile,17
folkeopplysningen,20180104,tablet,17
martin-og-mikkelsen,20180105,tv,8
martin-og-mikkelsen,20180105,tv,35
folkeopplysningen,20180105,mobile,14
folkeopplysningen,20180105,tv,1
martin-og-mikkelsen,20180105,mobile,7
folkeopplysningen,20180105,tv,31
folkeopplysningen,20180105,desktop,87
folkeopplysningen,20180105,tablet,28
folkeopplysningen,20180105,tv,34
martin-og-mikkelsen,20180105,desktop,21
martin-og-mikkelsen,20180105,tablet,1
martin-og-mikkelsen,20180106,tv,10
martin-og-mikkelsen,20180106,desktop,6
martin-og-mikkelsen,20180106,tv,15
folkeopplysningen,20180106,mobile,20
folkeopplysningen,20180106,tv,68
folkeopplysningen,20180106,tv,30
martin-og-mikkelsen,20180106,tablet,11
folkeopplysningen,20180106,tablet,20
martin-og-mikkelsen,20180106,mobile,7
folkeopplysningen,20180106,desktop,61
martin-og-mikkelsen,20180107,tablet,6
martin-og-mikkelsen,20180107,desktop,21
martin-og-mikkelsen,20180107,tv,3
martin-og-mikkelsen,20180107,mobile,2
folkeopplysningen,20180107,desktop,94
folkeopplysningen,20180107,tv,37
folkeopplysningen,20180107,tablet,18
folkeopplysningen,20180107,mobile,14
folkeopplysningen,20180107,tv,56
martin-og-mikkelsen,20180107,tv,11
martin-og-mikkelsen,20180108,desktop,65
martin-og-mikkelsen,20180108,tablet,3
folkeopplysningen,20180108,mobile,20
folkeopplysningen,20180108,desktop,245
martin-og-mikkelsen,20180108,tv,24
martin-og-mikkelsen,20180108,mobile,38
folkeopplysningen,20180108,tv,188
martin-og-mikkelsen,20180108,tv,3
folkeopplysningen,20180108,tv,133
folkeopplysningen,20180108,tablet,32
martin-og-mikkelsen,20180109,tv,3
folkeopplysningen,20180109,mobile,26
folkeopplysningen,20180109,tablet,59
folkeopplysningen,20180109,tv,211
folkeopplysningen,20180109,tv,176
folkeopplysningen,20180109,desktop,305
martin-og-mikkelsen,20180109,tablet,838
martin-og-mikkelsen,20180109,mobile,905
martin-og-mikkelsen,20180109,tv,2815
martin-og-mikkelsen,20180109,desktop,3292
martin-og-mikkelsen,20180109,tv,1438
folkeopplysningen,20180110,mobile,21
martin-og-mikkelsen,20180110,tv,3803
folkeopplysningen,20180110,tv,46
martin-og-mikkelsen,20180110,tv,11
martin-og-mikkelsen,20180110,desktop,6232
martin-og-mikkelsen,20180110,tablet,1503
folkeopplysningen,20180110,desktop,151
folkeopplysningen,20180110,tablet,39
martin-og-mikkelsen,20180110,tv,2057
martin-og-mikkelsen,20180110,mobile,2122
folkeopplysningen,20180110,tv,64
martin-og-mikkelsen,20180111,tv,5302
folkeopplysningen,20180111,tablet,14
folkeopplysningen,20180111,tv,70
martin-og-mikkelsen,20180111,tv,14
martin-og-mikkelsen,20180111,mobile,1823
folkeopplysningen,20180111,desktop,124
folkeopplysningen,20180111,mobile,15
folkeopplysningen,20180111,tv,28
martin-og-mikkelsen,20180111,tablet,1434
martin-og-mikkelsen,20180111,tv,2864
martin-og-mikkelsen,20180111,desktop,6147
folkeopplysningen,20180112,mobile,9
folkeopplysningen,20180112,tablet,9
martin-og-mikkelsen,20180112,desktop,4183
martin-og-mikkelsen,20180112,mobile,1528
martin-og-mikkelsen,20180112,tv,3738
martin-og-mikkelsen,20180112,tv,2089
martin-og-mikkelsen,20180112,tablet,1022
folkeopplysningen,20180112,tv,24
folkeopplysningen,20180112,tv,61
folkeopplysningen,20180112,desktop,94
martin-og-mikkelsen,20180112,tv,10
martin-og-mikkelsen,20180113,tv,3164
martin-og-mikkelsen,20180113,tablet,796
folkeopplysningen,20180113,mobile,8
martin-og-mikkelsen,20180113,tv,1956
folkeopplysningen,20180113,tablet,23
folkeopplysningen,20180113,tv,41
martin-og-mikkelsen,20180113,mobile,867
folkeopplysningen,20180113,tv,17
martin-og-mikkelsen,20180113,desktop,2659
folkeopplysningen,20180113,desktop,97
martin-og-mikkelsen,20180113,tv,7
folkeopplysningen,20180114,tv,22
martin-og-mikkelsen,20180114,desktop,2122
martin-og-mikkelsen,20180114,tv,7
martin-og-mikkelsen,20180114,tablet,667
folkeopplysningen,20180114,mobile,30
martin-og-mikkelsen,20180114,tv,1558
folkeopplysningen,20180114,desktop,103
folkeopplysningen,20180114,tablet,39
folkeopplysningen,20180114,tv,89
martin-og-mikkelsen,20180114,tv,2620
martin-og-mikkelsen,20180114,mobile,847
martin-og-mikkelsen,20180115,tv,1270
martin-og-mikkelsen,20180115,tv,2032
folkeopplysningen,20180115,tv,151
folkeopplysningen,20180115,mobile,33
folkeopplysningen,20180115,tablet,51
folkeopplysningen,20180115,tv,158
martin-og-mikkelsen,20180115,mobile,491
folkeopplysningen,20180115,desktop,272
martin-og-mikkelsen,20180115,tablet,392
martin-og-mikkelsen,20180115,tv,1
martin-og-mikkelsen,20180115,desktop,2240
folkeopplysningen,20180116,desktop,278
folkeopplysningen,20180116,tv,163
martin-og-mikkelsen,20180116,mobile,987
martin-og-mikkelsen,20180116,tv,3427
folkeopplysningen,20180116,tablet,82
martin-og-mikkelsen,20180116,tv,2015
martin-og-mikkelsen,20180116,tv,14
martin-og-mikkelsen,20180116,tablet,837
folkeopplysningen,20180116,tv,139
martin-og-mikkelsen,20180116,desktop,4067
folkeopplysningen,20180116,mobile,32
martin-og-mikkelsen,20180117,tv,4790
martin-og-mikkelsen,20180117,tv,2439
folkeopplysningen,20180117,tablet,58
folkeopplysningen,20180117,mobile,23
folkeopplysningen,20180117,desktop,202
martin-og-mikkelsen,20180117,mobile,2060
martin-og-mikkelsen,20180117,tv,10
martin-og-mikkelsen,20180117,desktop,6395
folkeopplysningen,20180117,tv,149
martin-og-mikkelsen,20180117,tablet,1436
folkeopplysningen,20180117,tv,52
folkeopplysningen,20180118,tablet,37
martin-og-mikkelsen,20180118,tv,2268
martin-og-mikkelsen,20180118,tablet,1089
folkeopplysningen,20180118,mobile,23
folkeopplysningen,20180118,tv,84
folkeopplysningen,20180118,desktop,134
folkeopplysningen,20180118,tv,21
martin-og-mikkelsen,20180118,mobile,1487
martin-og-mikkelsen,20180118,desktop,4625
martin-og-mikkelsen,20180118,tv,3933
martin-og-mikkelsen,20180118,tv,14
folkeopplysningen,20180119,tv,28
folkeopplysningen,20180119,mobile,28
martin-og-mikkelsen,20180119,mobile,1469
folkeopplysningen,20180119,tv,1
martin-og-mikkelsen,20180119,tv,2581
martin-og-mikkelsen,20180119,tv,7
folkeopplysningen,20180119,tablet,37
martin-og-mikkelsen,20180119,tablet,1093
martin-og-mikkelsen,20180119,desktop,5244
martin-og-mikkelsen,20180119,tv,5222
folkeopplysningen,20180119,desktop,133
folkeopplysningen,20180119,tv,65
martin-og-mikkelsen,20180120,desktop,3607
folkeopplysningen,20180120,tv,28
folkeopplysningen,20180120,mobile,20
martin-og-mikkelsen,20180120,tv,9
martin-og-mikkelsen,20180120,tablet,1099
folkeopplysningen,20180120,desktop,100
martin-og-mikkelsen,20180120,tv,1984
folkeopplysningen,20180120,tablet,13
folkeopplysningen,20180120,tv,73
martin-og-mikkelsen,20180120,tv,3887
martin-og-mikkelsen,20180120,mobile,1282
folkeopplysningen,20180121,mobile,24
martin-og-mikkelsen,20180121,tv,8
folkeopplysningen,20180121,tablet,39
folkeopplysningen,20180121,tv,74
martin-og-mikkelsen,20180121,desktop,2214
martin-og-mikkelsen,20180121,tablet,784
folkeopplysningen,20180121,tv,2
martin-og-mikkelsen,20180121,tv,3090
martin-og-mikkelsen,20180121,mobile,971
folkeopplysningen,20180121,desktop,112
martin-og-mikkelsen,20180121,tv,1677
folkeopplysningen,20180121,tv,21
folkeopplysningen,20180122,desktop,237
folkeopplysningen,20180122,tv,112
folkeopplysningen,20180122,tablet,59
martin-og-mikkelsen,20180122,tv,3
martin-og-mikkelsen,20180122,tablet,558
martin-og-mikkelsen,20180122,desktop,2042
martin-og-mikkelsen,20180122,tv,1150
folkeopplysningen,20180122,tv,214
martin-og-mikkelsen,20180122,tv,2159
martin-og-mikkelsen,20180122,mobile,762
folkeopplysningen,20180122,mobile,35
folkeopplysningen,20180123,mobile,15
folkeopplysningen,20180123,tablet,27
martin-og-mikkelsen,20180123,tablet,1035
martin-og-mikkelsen,20180123,mobile,1132
martin-og-mikkelsen,20180123,tv,4226
martin-og-mikkelsen,20180123,tv,2230
folkeopplysningen,20180123,tv,36
martin-og-mikkelsen,20180123,tv,7
folkeopplysningen,20180123,desktop,146
folkeopplysningen,20180123,tv,88
martin-og-mikkelsen,20180123,desktop,4234
folkeopplysningen,20180124,tablet,87
martin-og-mikkelsen,20180124,desktop,5932
martin-og-mikkelsen,20180124,tv,2567
martin-og-mikkelsen,20180124,tablet,1616
folkeopplysningen,20180124,desktop,357
folkeopplysningen,20180124,tv,170
folkeopplysningen,20180124,tv,1
martin-og-mikkelsen,20180124,tv,4813
folkeopplysningen,20180124,mobile,41
martin-og-mikkelsen,20180124,mobile,1624
martin-og-mikkelsen,20180124,tv,10
folkeopplysningen,20180124,tv,98
folkeopplysningen,20180125,desktop,198
martin-og-mikkelsen,20180125,tablet,1750
martin-og-mikkelsen,20180125,tv,3074
martin-og-mikkelsen,20180125,mobile,1913
folkeopplysningen,20180125,tv,97
folkeopplysningen,20180125,mobile,102
martin-og-mikkelsen,20180125,tv,5540
folkeopplysningen,20180125,tv,45
folkeopplysningen,20180125,tablet,35
martin-og-mikkelsen,20180125,desktop,6655
martin-og-mikkelsen,20180125,tv,17
folkeopplysningen,20180125,tv,1
martin-og-mikkelsen,20180126,desktop,5489
folkeopplysningen,20180126,tv,37
folkeopplysningen,20180126,desktop,147
folkeopplysningen,20180126,tv,71
martin-og-mikkelsen,20180126,tv,15
martin-og-mikkelsen,20180126,tv,4585
martin-og-mikkelsen,20180126,tablet,1384
folkeopplysningen,20180126,tablet,22
folkeopplysningen,20180126,mobile,28
martin-og-mikkelsen,20180126,mobile,1560
martin-og-mikkelsen,20180126,tv,2498
folkeopplysningen,20180127,mobile,30
martin-og-mikkelsen,20180127,mobile,1079
folkeopplysningen,20180127,tv,23
folkeopplysningen,20180127,desktop,83
folkeopplysningen,20180127,tablet,19
martin-og-mikkelsen,20180127,tablet,907
folkeopplysningen,20180127,tv,75
martin-og-mikkelsen,20180127,tv,4090
martin-og-mikkelsen,20180127,tv,2083
martin-og-mikkelsen,20180127,desktop,3266
martin-og-mikkelsen,20180127,tv,3
folkeopplysningen,20180128,tv,84
folkeopplysningen,20180128,tablet,35
martin-og-mikkelsen,20180128,desktop,2650
martin-og-mikkelsen,20180128,tablet,760
martin-og-mikkelsen,20180128,tv,2043
folkeopplysningen,20180128,mobile,46
martin-og-mikkelsen,20180128,tv,1
martin-og-mikkelsen,20180128,tv,3535
martin-og-mikkelsen,20180128,mobile,838
folkeopplysningen,20180128,desktop,113
folkeopplysningen,20180128,tv,49
folkeopplysningen,20180129,tv,27
martin-og-mikkelsen,20180129,mobile,696
martin-og-mikkelsen,20180129,tv,3
martin-og-mikkelsen,20180129,tv,2518
martin-og-mikkelsen,20180129,desktop,2144
folkeopplysningen,20180129,mobile,29
martin-og-mikkelsen,20180129,tablet,536
folkeopplysningen,20180129,tablet,40
martin-og-mikkelsen,20180129,tv,1456
folkeopplysningen,20180129,desktop,213
folkeopplysningen,20180129,tv,91
martin-og-mikkelsen,20180130,tv,3432
folkeopplysningen,20180130,tablet,34
martin-og-mikkelsen,20180130,tv,1903
martin-og-mikkelsen,20180130,tablet,742
folkeopplysningen,20180130,tv,38
folkeopplysningen,20180130,mobile,25
folkeopplysningen,20180130,tv,77
martin-og-mikkelsen,20180130,mobile,933
martin-og-mikkelsen,20180130,desktop,3627
folkeopplysningen,20180130,desktop,123
martin-og-mikkelsen,20180130,tv,4
folkeopplysningen,20180131,tablet,13
folkeopplysningen,20180131,desktop,148
martin-og-mikkelsen,20180131,tv,1925
martin-og-mikkelsen,20180131,desktop,4726
martin-og-mikkelsen,20180131,tv,3688
folkeopplysningen,20180131,tv,77
martin-og-mikkelsen,20180131,tv,4
martin-og-mikkelsen,20180131,mobile,1325
folkeopplysningen,20180131,tv,26
martin-og-mikkelsen,20180131,tablet,1036
folkeopplysningen,20180131,mobile,27
martin-og-mikkelsen,20180201,tv,2252
martin-og-mikkelsen,20180201,mobile,1427
folkeopplysningen,20180201,desktop,116
martin-og-mikkelsen,20180201,tv,11
folkeopplysningen,20180201,tv,42
folkeopplysningen,20180201,mobile,42
folkeopplysningen,20180201,tablet,22
martin-og-mikkelsen,20180201,tv,4162
martin-og-mikkelsen,20180201,desktop,4880
martin-og-mikkelsen,20180201,tablet,1104
folkeopplysningen,20180201,tv,40
martin-og-mikkelsen,20180202,desktop,4795
martin-og-mikkelsen,20180202,tablet,1352
folkeopplysningen,20180202,desktop,119
martin-og-mikkelsen,20180202,tv,5
folkeopplysningen,20180202,tv,36
folkeopplysningen,20180202,tablet,9
martin-og-mikkelsen,20180202,tv,1685
martin-og-mikkelsen,20180202,tv,3225
folkeopplysningen,20180202,tv,55
martin-og-mikkelsen,20180202,mobile,2139
folkeopplysningen,20180202,mobile,11
martin-og-mikkelsen,20180203,mobile,946
folkeopplysningen,20180203,tv,26
martin-og-mikkelsen,20180203,tv,6
martin-og-mikkelsen,20180203,tv,2520
martin-og-mikkelsen,20180203,tablet,675
martin-og-mikkelsen,20180203,tv,1541
martin-og-mikkelsen,20180203,desktop,1978
folkeopplysningen,20180203,tv,43
folkeopplysningen,20180203,mobile,12
folkeopplysningen,20180203,desktop,86
folkeopplysningen,20180203,tv,1
folkeopplysningen,20180203,tablet,33
folkeopplysningen,20180204,desktop,147
martin-og-mikkelsen,20180204,mobile,711
martin-og-mikkelsen,20180204,tv,1209
martin-og-mikkelsen,20180204,tv,2207
folkeopplysningen,20180204,tablet,27
folkeopplysningen,20180204,tv,34
martin-og-mikkelsen,20180204,tablet,556
martin-og-mikkelsen,20180204,tv,1
folkeopplysningen,20180204,tv,88
folkeopplysningen,20180204,mobile,28
martin-og-mikkelsen,20180204,desktop,1579
martin-og-mikkelsen,20180205,tv,1382
martin-og-mikkelsen,20180205,desktop,1218
folkeopplysningen,20180205,tv,43
folkeopplysningen,20180205,tablet,57
martin-og-mikkelsen,20180205,tv,3
folkeopplysningen,20180205,tv,77
folkeopplysningen,20180205,mobile,33
martin-og-mikkelsen,20180205,mobile,686
martin-og-mikkelsen,20180205,tv,814
martin-og-mikkelsen,20180205,tablet,383
folkeopplysningen,20180205,desktop,178
martin-og-mikkelsen,20180206,tv,1539
martin-og-mikkelsen,20180206,desktop,2889
martin-og-mikkelsen,20180206,tv,2855
folkeopplysningen,20180206,mobile,19
martin-og-mikkelsen,20180206,mobile,916
folkeopplysningen,20180206,tablet,40
folkeopplysningen,20180206,tv,74
martin-og-mikkelsen,20180206,tablet,720
folkeopplysningen,20180206,desktop,155
folkeopplysningen,20180206,tv,36
folkeopplysningen,20180207,mobile,29
martin-og-mikkelsen,20180207,mobile,2177
folkeopplysningen,20180207,tv,36
martin-og-mikkelsen,20180207,tablet,1245
folkeopplysningen,20180207,tv,33
martin-og-mikkelsen,20180207,tv,8
martin-og-mikkelsen,20180207,tv,3642
martin-og-mikkelsen,20180207,desktop,5410
folkeopplysningen,20180207,tablet,33
martin-og-mikkelsen,20180207,tv,1592
folkeopplysningen,20180207,desktop,187
martin-og-mikkelsen,20180208,tv,4241
martin-og-mikkelsen,20180208,tv,4
folkeopplysningen,20180208,tablet,35
martin-og-mikkelsen,20180208,tablet,1137
folkeopplysningen,20180208,tv,41
folkeopplysningen,20180208,desktop,135
folkeopplysningen,20180208,tv,33
martin-og-mikkelsen,20180208,desktop,5098
martin-og-mikkelsen,20180208,mobile,1468
folkeopplysningen,20180208,mobile,26
martin-og-mikkelsen,20180208,tv,1874
folkeopplysningen,20180209,tablet,13
martin-og-mikkelsen,20180209,tv,3254
martin-og-mikkelsen,20180209,mobile,2435
martin-og-mikkelsen,20180209,tv,14
folkeopplysningen,20180209,mobile,23
martin-og-mikkelsen,20180209,tablet,1320
martin-og-mikkelsen,20180209,tv,1635
folkeopplysningen,20180209,tv,63
folkeopplysningen,20180209,tv,26
martin-og-mikkelsen,20180209,desktop,4490
folkeopplysningen,20180209,tv,2
folkeopplysningen,20180209,desktop,144
martin-og-mikkelsen,20180210,tablet,653
martin-og-mikkelsen,20180210,desktop,2303
folkeopplysningen,20180210,tv,22
martin-og-mikkelsen,20180210,mobile,1001
martin-og-mikkelsen,20180210,tv,1365
martin-og-mikkelsen,20180210,tv,4
folkeopplysningen,20180210,desktop,63
martin-og-mikkelsen,20180210,tv,2764
folkeopplysningen,20180210,tv,55
folkeopplysningen,20180210,mobile,13
folkeopplysningen,20180210,tablet,16
martin-og-mikkelsen,20180211,desktop,2583
folkeopplysningen,20180211,tv,47
martin-og-mikkelsen,20180211,tv,14
martin-og-mikkelsen,20180211,mobile,888
folkeopplysningen,20180211,tv,21
folkeopplysningen,20180211,desktop,88
martin-og-mikkelsen,20180211,tv,1283
martin-og-mikkelsen,20180211,tv,2631
folkeopplysningen,20180211,mobile,27
martin-og-mikkelsen,20180211,tablet,588
folkeopplysningen,20180211,tablet,20
martin-og-mikkelsen,20180212,desktop,2037
folkeopplysningen,20180212,tv,39
martin-og-mikkelsen,20180212,tablet,479
folkeopplysningen,20180212,tablet,31
martin-og-mikkelsen,20180212,tv,895
folkeopplysningen,20180212,tv,35
folkeopplysningen,20180212,desktop,134
martin-og-mikkelsen,20180212,tv,1940
folkeopplysningen,20180212,mobile,30
martin-og-mikkelsen,20180212,tv,1
martin-og-mikkelsen,20180212,mobile,687
martin-og-mikkelsen,20180213,tablet,762
martin-og-mikkelsen,20180213,tv,1262
martin-og-mikkelsen,20180213,mobile,1079
martin-og-mikkelsen,20180213,desktop,3289
folkeopplysningen,20180213,desktop,138
folkeopplysningen,20180213,tablet,21
martin-og-mikkelsen,20180213,tv,2809
martin-og-mikkelsen,20180213,tv,4
folkeopplysningen,20180213,tv,36
folkeopplysningen,20180213,tv,36
folkeopplysningen,20180213,mobile,23
martin-og-mikkelsen,20180214,tv,3217
martin-og-mikkelsen,20180214,tablet,1022
martin-og-mikkelsen,20180214,tv,4
folkeopplysningen,20180214,mobile,23
folkeopplysningen,20180214,desktop,157
folkeopplysningen,20180214,tv,23
martin-og-mikkelsen,20180214,mobile,1666
folkeopplysningen,20180214,tablet,19
folkeopplysningen,20180214,tv,42
martin-og-mikkelsen,20180214,desktop,4294
martin-og-mikkelsen,20180214,tv,1564
folkeopplysningen,20180215,mobile,50
martin-og-mikkelsen,20180215,tv,2912
martin-og-mikkelsen,20180215,tv,1271
martin-og-mikkelsen,20180215,tv,2
martin-og-mikkelsen,20180215,tablet,731
folkeopplysningen,20180215,tv,62
folkeopplysningen,20180215,tablet,15
folkeopplysningen,20180215,desktop,110
folkeopplysningen,20180215,tv,26
martin-og-mikkelsen,20180215,mobile,956
martin-og-mikkelsen,20180215,desktop,3148
martin-og-mikkelsen,20180216,mobile,1465
martin-og-mikkelsen,20180216,tv,3816
folkeopplysningen,20180216,tablet,20
folkeopplysningen,20180216,tv,39
martin-og-mikkelsen,20180216,tablet,952
martin-og-mikkelsen,20180216,tv,1735
folkeopplysningen,20180216,mobile,28
folkeopplysningen,20180216,tv,49
martin-og-mikkelsen,20180216,desktop,4165
folkeopplysningen,20180216,desktop,116
martin-og-mikkelsen,20180216,tv,6
folkeopplysningen,20180217,tv,25
martin-og-mikkelsen,20180217,desktop,3101
martin-og-mikkelsen,20180217,tv,7
folkeopplysningen,20180217,tablet,13
folkeopplysningen,20180217,tv,41
martin-og-mikkelsen,20180217,mobile,1080
martin-og-mikkelsen,20180217,tv,2866
martin-og-mikkelsen,20180217,tablet,697
martin-og-mikkelsen,20180217,tv,1457
folkeopplysningen,20180217,desktop,66
folkeopplysningen,20180217,mobile,21
folkeopplysningen,20180218,desktop,93
martin-og-mikkelsen,20180218,tv,2900
martin-og-mikkelsen,20180218,tablet,550
folkeopplysningen,20180218,tv,35
martin-og-mikkelsen,20180218,tv,3
folkeopplysningen,20180218,tablet,18
folkeopplysningen,20180218,tv,52
martin-og-mikkelsen,20180218,desktop,2610
martin-og-mikkelsen,20180218,tv,1348
folkeopplysningen,20180218,mobile,19
martin-og-mikkelsen,20180218,mobile,768
folkeopplysningen,20180219,mobile,30
folkeopplysningen,20180219,desktop,116
folkeopplysningen,20180219,tablet,21
martin-og-mikkelsen,20180219,desktop,1680
martin-og-mikkelsen,20180219,tv,878
martin-og-mikkelsen,20180219,tv,3
folkeopplysningen,20180219,tv,17
folkeopplysningen,20180219,tv,45
martin-og-mikkelsen,20180219,mobile,581
martin-og-mikkelsen,20180219,tv,1740
martin-og-mikkelsen,20180219,tablet,443
martin-og-mikkelsen,20180220,tv,2696
martin-og-mikkelsen,20180220,tv,1354
folkeopplysningen,20180220,desktop,92
martin-og-mikkelsen,20180220,mobile,980
folkeopplysningen,20180220,tablet,28
martin-og-mikkelsen,20180220,tv,17
folkeopplysningen,20180220,tv,72
folkeopplysningen,20180220,tv,16
folkeopplysningen,20180220,mobile,23
martin-og-mikkelsen,20180220,tablet,775
martin-og-mikkelsen,20180220,desktop,3063
folkeopplysningen,20180221,tv,20
martin-og-mikkelsen,20180221,desktop,3626
folkeopplysningen,20180221,mobile,29
folkeopplysningen,20180221,tv,75
martin-og-mikkelsen,20180221,tv,2
martin-og-mikkelsen,20180221,tv,2793
martin-og-mikkelsen,20180221,tablet,937
folkeopplysningen,20180221,tablet,18
martin-og-mikkelsen,20180221,mobile,1393
martin-og-mikkelsen,20180221,tv,1285
folkeopplysningen,20180221,desktop,102
martin-og-mikkelsen,20180222,tv,3605
folkeopplysningen,20180222,mobile,29
martin-og-mikkelsen,20180222,desktop,3855
folkeopplysningen,20180222,tablet,18
martin-og-mikkelsen,20180222,tv,1603
martin-og-mikkelsen,20180222,tablet,900
martin-og-mikkelsen,20180222,tv,11
folkeopplysningen,20180222,tv,54
folkeopplysningen,20180222,desktop,153
martin-og-mikkelsen,20180222,mobile,1213
folkeopplysningen,20180222,tv,55
folkeopplysningen,20180223,desktop,118
martin-og-mikkelsen,20180223,mobile,1111
martin-og-mikkelsen,20180223,tablet,642
martin-og-mikkelsen,20180223,tv,2704
folkeopplysningen,20180223,mobile,19
martin-og-mikkelsen,20180223,tv,1379
martin-og-mikkelsen,20180223,desktop,3004
folkeopplysningen,20180223,tv,17
martin-og-mikkelsen,20180223,tv,1
folkeopplysningen,20180223,tv,71
folkeopplysningen,20180223,tablet,20
folkeopplysningen,20180224,tv,30
martin-og-mikkelsen,20180224,desktop,1635
folkeopplysningen,20180224,desktop,91
martin-og-mikkelsen,20180224,tablet,414
martin-og-mikkelsen,20180224,mobile,624
folkeopplysningen,20180224,tv,56
martin-og-mikkelsen,20180224,tv,4
martin-og-mikkelsen,20180224,tv,2025
martin-og-mikkelsen,20180224,tv,1029
folkeopplysningen,20180224,tablet,19
folkeopplysningen,20180224,mobile,24
martin-og-mikkelsen,20180225,tv,12
folkeopplysningen,20180225,mobile,30
martin-og-mikkelsen,20180225,mobile,564
folkeopplysningen,20180225,desktop,101
folkeopplysningen,20180225,tablet,27
folkeopplysningen,20180225,tv,35
martin-og-mikkelsen,20180225,desktop,1426
folkeopplysningen,20180225,tv,70
martin-og-mikkelsen,20180225,tv,788
martin-og-mikkelsen,20180225,tablet,396
martin-og-mikkelsen,20180225,tv,1577
folkeopplysningen,20180226,desktop,119
martin-og-mikkelsen,20180226,tv,1349
folkeopplysningen,20180226,tv,53
martin-og-mikkelsen,20180226,desktop,1162
folkeopplysningen,20180226,tv,34
folkeopplysningen,20180226,tablet,29
martin-og-mikkelsen,20180226,tv,694
folkeopplysningen,20180226,mobile,30
martin-og-mikkelsen,20180226,mobile,580
martin-og-mikkelsen,20180226,tablet,281
martin-og-mikkelsen,20180226,tv,1
folkeopplysningen,20180227,tablet,21
folkeopplysningen,20180227,tv,50
martin-og-mikkelsen,20180227,tv,5
martin-og-mikkelsen,20180227,tablet,776
folkeopplysningen,20180227,tv,63
folkeopplysningen,20180227,mobile,19
folkeopplysningen,20180227,desktop,94
martin-og-mikkelsen,20180227,tv,1279
martin-og-mikkelsen,20180227,desktop,2825
martin-og-mikkelsen,20180227,mobile,901
martin-og-mikkelsen,20180227,tv,2807
martin-og-mikkelsen,20180228,tablet,1089
martin-og-mikkelsen,20180228,tv,6
folkeopplysningen,20180228,tv,79
martin-og-mikkelsen,20180228,tv,1449
martin-og-mikkelsen,20180228,tv,3367
martin-og-mikkelsen,20180228,desktop,4366
folkeopplysningen,20180228,tv,32
folkeopplysningen,20180228,tablet,26
folkeopplysningen,20180228,desktop,147
folkeopplysningen,20180228,mobile,32
martin-og-mikkelsen,20180228,mobile,1263
folkeopplysningen,20180301,tablet,28
martin-og-mikkelsen,20180301,tablet,1152
martin-og-mikkelsen,20180301,tv,1987
folkeopplysningen,20180301,mobile,15
folkeopplysningen,20180301,desktop,183
martin-og-mikkelsen,20180301,tv,4389
martin-og-mikkelsen,20180301,desktop,4912
folkeopplysningen,20180301,tv,54
martin-og-mikkelsen,20180301,mobile,1376
martin-og-mikkelsen,20180301,tv,11
folkeopplysningen,20180301,tv,39
folkeopplysningen,20180302,tablet,6
martin-og-mikkelsen,20180302,desktop,3127
martin-og-mikkelsen,20180302,tv,7
martin-og-mikkelsen,20180302,tablet,772
folkeopplysningen,20180302,tv,24
martin-og-mikkelsen,20180302,tv,3371
folkeopplysningen,20180302,desktop,130
folkeopplysningen,20180302,mobile,15
folkeopplysningen,20180302,tv,22
martin-og-mikkelsen,20180302,mobile,1025
martin-og-mikkelsen,20180302,tv,1361
martin-og-mikkelsen,20180303,tv,2982
martin-og-mikkelsen,20180303,tablet,668
folkeopplysningen,20180303,tv,3
martin-og-mikkelsen,20180303,tv,1
folkeopplysningen,20180303,desktop,86
folkeopplysningen,20180303,tv,1
martin-og-mikkelsen,20180303,tv,1439
folkeopplysningen,20180303,tv,51
martin-og-mikkelsen,20180303,desktop,2898
folkeopplysningen,20180303,tablet,5
folkeopplysningen,20180303,mobile,17
martin-og-mikkelsen,20180303,mobile,847
heimebane,20180304,desktop,16727
folkeopplysningen,20180304,desktop,147
heimebane,20180304,tv,76
folkeopplysningen,20180304,tv,57
heimebane,20180304,tv,13250
